url,name,star_rating,guest_rating,review_count,review_score_text,address,coordinates,location_score,description,property_highlights,most_popular_facilities,bathroom_facilities,view_type,outdoor_facilities,kitchen_facilities,room_amenities,activities,food_drink,internet_info,parking_info,services,safety_security,general_facilities,pool_info,spa_wellness,languages_spoken
https://www.booking.com/hotel/lk/villa-73-unawatuna.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-23&checkout=2026-01-24&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=824212105_353570676_2_1_0&highlighted_blocks=824212105_353570676_2_1_0&matching_block_id=824212105_353570676_2_1_0&sr_pri_blocks=824212105_353570676_2_1_0__6000&from=searchresults,Villa 73 Unawatuna,0,9.2,231.0,Superb,"116 Matara Road, 80600 Unawatuna, Sri Lanka
After booking, all of the property’s details, including telephone and address, are provided in your booking confirmation and your account.","{'lat': 6.018443, 'lng': 80.248265}",8.5,"Elegant Accommodation: Villa 73 Unawatuna in Unawatuna offers a 5-star hotel experience with a sun terrace, lush garden, and free WiFi in public areas. Guests enjoy private check-in and check-out services, a lounge, outdoor fireplace, hot tub, and shared kitchen.

Comfortable Amenities: Rooms feature air-conditioning, balconies with garden views, private bathrooms, bathrobes, and free toiletries. Additional amenities include a minibar, TV, and work desk, ensuring a relaxing and convenient stay.

Prime Location: Located 9 km from Koggala Airport, the hotel is a short walk from Unawatuna Railway Station. Nearby attractions include Jungle Beach (1.8 km) and Galle Fort (5 km). Scuba diving is available in the surrounding area.

Guest Favorites: Guests highly rate the breakfast provided by the property, the attentive host, and the excellent service support.","['Situated in the best rated area in Unawatuna, this hotel has an excellent location score of 8.6', 'Free private parking available at the hotel']","['Free WiFi', 'Airport shuttle', 'Free parking', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Garden', 'Room service', 'Breakfast', 'Free WiFi', 'Airport shuttle', 'Free parking', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Garden', 'Room service', 'Breakfast']",,,"['Outdoor fireplace', 'Outdoor furniture', 'Sun terrace', 'Terrace', 'Garden']",['Shared kitchen'],,"['Bicycle rental', 'Tour or class about local culture', 'Bike tours']","['Coffee house on site', 'Fruits', 'Kid meals']",WiFi is available in public areas and is free of charge.,Free private parking is possible on site (reservation is not needed).,"['Invoice provided', 'Private check-in/check-out', 'Tour desk', 'Currency exchange', 'Express check-in/check-out']","['Fire extinguishers', 'Key card access', 'Key access', '24-hour security']","['Shuttle service', 'Shared lounge/TV area', 'Air conditioning', 'Car hire', 'Airport shuttle', 'Non-smoking rooms', 'Room service']",,,['English']
https://www.booking.com/hotel/lk/nooit-gedacht-ayurveda-heritage.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-02-27&checkout=2026-02-28&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=34241206_265093589_2_1_0&highlighted_blocks=34241206_265093589_2_1_0&matching_block_id=34241206_265093589_2_1_0&sr_pri_blocks=34241206_265093589_2_1_0__3400&from=searchresults,Nooit Gedacht Heritage Hotel (Original Dutch Governors House),0,8.6,718.0,Fabulous,"Unawatuna, 80000 Unawatuna, Sri Lanka
Excellent location — rated 9.2/10!(score from 712 reviews)
Real guests • Real stays • Real opinions","{'lat': 6.013849874763422, 'lng': 80.24843752384186}",9.2,"Housed in a restored Dutch colonial building, Nooit Gedacht Heritage Hotel features 2 swimming pools, a huge garden and free parking on site. Ayurvedic treatments are available. WiFi is available for free in the property's reception area, lobby and restaurant.

Guest rooms are fitted with a private veranda with views of the pool, lake or mountain. The en suite bathroom comes with toiletries and hot shower.

Guests can enjoy massages at the Ayurvedic spa. The staff at the tour desk can assist with making travel arrangements.

The on-site restaurant serves a variety of local dishes. Guests can also enjoy meals in the comfort of their own rooms.

A 10-minute walk from Unawatuna Beach, Hotel Nooit Gedacht Heritage is 5 km from the Galle Fortress and 119 km from Colombo. Bandaranaike International Airport is 149 km away.

Mini fridge is only available in the Superior Room. Guests can have their meals Buffet OR A ' la Carte at the Governor's Cafe. We serve a wide range of dishes Eastern & Western. Hotel has a Gym, Pool side Bar and a Herbal Spa.","['Situated in the best rated area in Unawatuna, this hotel has an excellent location score of 9.2', 'Free private parking available at the hotel']","['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Spa and wellness centre', 'Free parking', '2 restaurants', 'Tea/coffee maker in all rooms', 'Bar', 'Breakfast', 'Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Spa and wellness centre', 'Free parking', '2 restaurants', 'Tea/coffee maker in all rooms', 'Bar', 'Breakfast']","['Toilet paper', 'Towels', 'Bath or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bath', 'Shower']","['Garden view', 'View']","['Picnic area', 'Outdoor furniture', 'Sun terrace', 'BBQ facilities', 'Balcony', 'Terrace', 'Garden']",['Electric kettle'],"['Socket near the bed', 'Drying rack for clothing', 'Clothes rack']","['Cycling', 'Hiking']","['Coffee house on site', 'Fruits', 'Wine/champagne', 'Kid-friendly buffet', 'Special diet menus (on request)', 'Bar', 'Restaurant', 'Tea/Coffee maker']",WiFi is available in public areas and is free of charge.,Free private parking is possible on site (reservation is not needed).,"['Invoice provided', 'Lockers', 'Private check-in/check-out', 'Luggage storage', 'Tour desk', 'Currency exchange']","['Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Key access', '24-hour security', 'Safety deposit box']","['Shared lounge/TV area', 'Hypoallergenic', 'Air conditioning', 'Allergy-free room', 'Tile/marble floor', 'Soundproofing', 'Private entrance', 'Car hire', 'Packed lunches', 'Fan', 'Family rooms', 'Airport shuttle', 'Non-smoking rooms', 'Room service']","{'type': 'Outdoor swimming pool', 'details': ['Open all year'], 'free': True}",,['English']
https://www.booking.com/hotel/lk/white-flower-guest.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-30&checkout=2026-01-31&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=1540298504_425436452_2_0_0&highlighted_blocks=1540298504_425436452_2_0_0&matching_block_id=1540298504_425436452_2_0_0&sr_pri_blocks=1540298504_425436452_2_0_0__2320&from=searchresults,White Flower Guest,0,10.0,4.0,Exceptional,"159 Devala Rd Unawatuna, 80600 Unawatuna, Sri Lanka
Excellent location — rated 10/10!(score from 4 reviews)
Real guests • Real stays • Real opinions","{'lat': 6.00902015263603, 'lng': 80.2446609180541}",,"Comfortable Accommodation: White Flower Guest in Unawatuna offers a terrace and free WiFi. Guests enjoy a private bathroom with free toiletries, air-conditioning, and a balcony with sea views.

Convenient Facilities: The guest house provides a paid shuttle service, full-day security, bike and car hire. Additional amenities include a patio, outdoor dining area, and a dining table.

Prime Location: Located a few steps from Unawatuna Beach and a 19-minute walk to the Japanese Peace Pagoda. Koggala Airport is 9 km away. Nearby attractions include Galle Fort and Galle Light House.

Activities: Guests can enjoy scuba diving in the surrounding area.","['Top location: Highly rated by recent guests (10.0)', 'Vegetarian, Vegan, Asian']","['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Breakfast', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Breakfast']","['Toilet paper', 'Towels', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower']","['City view', 'View']","['Outdoor dining area', 'Outdoor furniture', 'Patio', 'Terrace']","['Dining table', 'Cleaning products']",['Socket near the bed'],['Bicycle rental'],,WiFi is available in all areas and is free of charge.,No parking available.,"['Shuttle service', 'Car hire', 'Airport shuttle']","['CCTV in common areas', 'Key access', '24-hour security']","['Air conditioning', 'Mosquito net', 'Tile/marble floor', 'Private entrance', 'Fan', 'Non-smoking rooms']",,,['English']
https://www.booking.com/hotel/lk/aurora-unawatuna.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-23&checkout=2026-01-24&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=122986801_273506099_1_1_0&highlighted_blocks=122986801_273506099_1_1_0&matching_block_id=122986801_273506099_1_1_0&sr_pri_blocks=122986801_273506099_1_1_0__12420&from=searchresults,Aurora,0,9.5,463.0,Exceptional,"Aurora, Peellagoda,Unawatuna Sri Lank, 80600 Unawatuna, Sri Lanka
Excellent location — rated 9.3/10!(score from 458 reviews)
Real guests • Real stays • Real opinions","{'lat': 6.008304222640285, 'lng': 80.25274515151978}",9.3,"Offering a restaurant, Aurora is located in Unawatuna. Free WiFi access is available throughout the property.

Each air-conditioned room here will provide you with a work desk and an outdoor seating area. Featuring a shower, private bathroom also comes with free toiletries.

At Aurora you will find a garden. Other facilities offered at the property include a shared lounge, an ironing service and laundry facilities. The property offers free parking. Room service is available.

The property is located just 4.5 km from the popular Galle Fort National Museum and the famous Galle International Cricket Stadium. The Koggala Airport is 9.3 km away.","['Situated in the best rated area in Unawatuna, this property has an excellent location score of 9.3', 'Continental, Asian', 'Free private parking available on-site']","['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Free parking', 'Restaurant', 'Non-smoking rooms', 'Terrace', 'Tea/coffee maker in all rooms', 'Exceptional breakfast', 'Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Free parking', 'Restaurant', 'Non-smoking rooms', 'Terrace', 'Tea/coffee maker in all rooms', 'Exceptional breakfast']","['Toilet paper', 'Towels', 'Bath or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower']","['Garden view', 'View']","['Outdoor furniture', 'Sun terrace', 'BBQ facilities', 'Terrace', 'Garden']",['Electric kettle'],"['Socket near the bed', 'Clothes rack']","['Bicycle rental', 'Cooking class', 'Themed dinner nights', 'Bike tours', 'Walking tours', 'Diving', 'Fishing']","['Kid-friendly buffet', 'Kid meals', 'Minibar', 'Restaurant', 'Tea/Coffee maker']",WiFi is available in all areas and is free of charge.,Free private parking is possible on site (reservation is not needed).,"['Invoice provided', 'Private check-in/check-out', 'Express check-in/check-out']","['CCTV in common areas', 'Safety deposit box']","['Shuttle service', 'Shared lounge/TV area', 'Air conditioning', 'Mosquito net', 'Private entrance', 'Car hire', 'Carpeted', 'Fan', 'Family rooms', 'Airport shuttle', 'Non-smoking rooms', 'Room service']","{'type': 'Outdoor swimming pool', 'details': ['Open all year', 'All ages welcome', 'Infinity pool', 'Swimming pool toys', 'Pool/beach towels', 'Sun loungers or beach chairs'], 'free': True}",,['English']
https://www.booking.com/hotel/lk/dev-house-unawatuna1.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-03-20&checkout=2026-03-21&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=1092080401_399386118_2_0_0&highlighted_blocks=1092080401_399386118_2_0_0&matching_block_id=1092080401_399386118_2_0_0&sr_pri_blocks=1092080401_399386118_2_0_0__1300&from=searchresults,Dev House,0,9.3,88.0,Superb,"Matara Road, 80600 Unawatuna, Sri Lanka
Excellent location — rated 9.7/10!(score from 88 reviews)
Real guests • Real stays • Real opinions","{'lat': 6.013717726322699, 'lng': 80.24967692103037}",9.7,"Comfortable Accommodation: Dev House in Unawatuna offers family rooms with air-conditioning, private bathrooms, and mountain views. Each room includes a balcony, terrace, and free WiFi in public areas.

Modern Amenities: Guests enjoy free toiletries, tea and coffee makers, and work desks. Additional facilities include a dining area, outdoor furniture, and a terrace.

Convenient Location: Located 8 km from Koggala Airport, Dev House is an 8-minute walk from Unawatuna Beach and 1.2 km from Unawatuna Railway Station. Nearby attractions include Galle Fort and Dutch Church Galle, each 6 km away.

Guest Satisfaction: Highly rated for room cleanliness, family-friendliness, and comfort, Dev House ensures a pleasant stay for all visitors.","['Situated in the best rated area in Unawatuna, this property has an excellent location score of 9.7']","['Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Room service', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Room service']","['Toilet paper', 'Towels', 'Bidet', 'Bath or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower']","['Landmark view', 'Mountain view', 'View']","['Outdoor dining area', 'Outdoor furniture', 'Balcony', 'Terrace']","['Dining table', 'Cleaning products', 'Electric kettle']","['Socket near the bed', 'Drying rack for clothing', 'Clothes rack']",['Beach'],['Tea/Coffee maker'],WiFi is available in public areas and is free of charge.,No parking available.,"['Daily housekeeping', 'Room service']","['24-hour security', 'Safety deposit box']","['Air conditioning', 'Mosquito net', 'Tile/marble floor', 'Private entrance', 'Carpeted', 'Fan', 'Family rooms', 'Non-smoking rooms']",,,['English']
https://www.booking.com/hotel/lk/serenity-boutique-unawatuna.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-30&checkout=2026-01-31&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=925491902_404891515_1_41_0&highlighted_blocks=925491902_404891515_1_41_0&matching_block_id=925491902_404891515_1_41_0&sr_pri_blocks=925491902_404891515_1_41_0__7970&from=searchresults,Serenity Boutique - Unawatuna,0,9.2,468.0,Superb,"Hageduwawatta, Pitiduwa, Thalpe, 80000 Unawatuna, Sri Lanka
After booking, all of the property’s details, including telephone and address, are provided in your booking confirmation and your account.","{'lat': 6.007446423810436, 'lng': 80.28653015205384}",9.3,"Comfortable Accommodations: Serenity Boutique in Unawatuna offers family rooms with garden, pool, or mountain views. Each room includes air-conditioning, a private bathroom, and modern amenities.

Exceptional Facilities: Guests enjoy an infinity swimming pool, sun terrace, and lush garden. The hotel features a restaurant, bar, and free WiFi. Additional services include a hot tub, wellness packages, and a tour desk.

Dining Experience: The family-friendly restaurant serves Chinese, British, Indian, and Italian cuisines. Breakfast options include local specialities, vegetarian, and halal. Dining spaces include traditional, modern, and romantic ambiances.

Prime Location: Located 5 km from Koggala Airport and 1.8 km from Talpe Beach, the hotel is near attractions such as Galle Fort and Galle Light House. Surfing and cycling are popular activities in the surroundings.","['Top location: Highly rated by recent guests (8.6)', 'Full English/Irish, Vegetarian, Halal, Breakfast to go', 'Free private parking available at the hotel']","['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Spa and wellness centre', 'Free parking', 'Restaurant', 'Tea/coffee maker in all rooms', 'Bar', 'Superb breakfast', 'Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Spa and wellness centre', 'Free parking', 'Restaurant', 'Tea/coffee maker in all rooms', 'Bar', 'Superb breakfast']","['Toilet paper', 'Towels', 'Bidet', 'Towels/sheets (extra fee)', 'Bath or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower']","['Landmark view', 'Mountain view', 'Pool view', 'Garden view', 'View']","['Picnic area', 'Outdoor furniture', 'Sun terrace', 'BBQ facilities', 'Balcony', 'Terrace', 'Garden']","['Cleaning products', 'Electric kettle']","['Socket near the bed', 'Drying rack for clothing', 'Clothes rack']","['Bicycle rental', 'Cooking class', 'Tour or class about local culture', 'Bike tours', 'Walking tours', 'Snorkelling', 'Diving', 'Cycling', 'Hiking', 'Canoeing', 'Fishing']","['Fruits', 'Wine/champagne', 'Special diet menus (on request)', 'Breakfast in the room', 'Bar', 'Minibar', 'Restaurant', 'Tea/Coffee maker']",WiFi is available in all areas and is free of charge.,Free private parking is possible on site (reservation is not needed).,"['Invoice provided', 'Private check-in/check-out', 'Concierge service', 'Luggage storage', 'Tour desk', 'Currency exchange', 'Express check-in/check-out', '24-hour front desk']","['Fire extinguishers', 'CCTV in common areas', 'Key access', '24-hour security', 'Safety deposit box']","['Shuttle service', 'Shared lounge/TV area', 'Designated smoking area', 'Air conditioning', 'Mosquito net', 'Tile/marble floor', 'Soundproofing', 'Private entrance', 'Car hire', 'Packed lunches', 'Soundproof rooms', 'Fan', 'Family rooms', 'Ironing facilities', 'Facilities for disabled guests', 'Airport shuttle', 'Non-smoking rooms', 'Iron', 'Room service']","{'type': 'Outdoor swimming pool', 'details': ['Open all year', 'All ages welcome', 'Infinity pool', 'Pool with view', 'Shallow end', 'Pool/beach towels', 'Sun loungers or beach chairs'], 'free': True}",,['English']
https://www.booking.com/hotel/lk/the-horizon-hill-top-villa.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-23&checkout=2026-01-24&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=122479005_181627250_1_42_0&highlighted_blocks=122479005_181627250_1_42_0&matching_block_id=122479005_181627250_1_42_0&sr_pri_blocks=122479005_181627250_1_42_0__5760&from=searchresults,The Horizon Hill Top Villa,0,8.7,294.0,Fabulous,"Horizon Park, Thalpe North Road, Dalawalla., 80000 Unawatuna, Sri Lanka
After booking, all of the property’s details, including telephone and address, are provided in your booking confirmation and your account.","{'lat': 6.007097855766625, 'lng': 80.26122093200684}",8.3,"Perched on a hilltop and providing a view of the famous Unawatuna Beach, The Horizon Hill Top Villa is located in Dalawella, 800 metres from Dalawella beach. It is 600 metres from Sri Yoga Shala. Free WiFi access is available. Yoga sessions can be arranged.

Each room here will provide you with a TV, air conditioning and a balcony. There is also a dining table. Featuring a shower, private bathroom also comes with a bath or shower and a hairdryer. You can enjoy pool view and garden view from the room. Extras include a minibar, a seating area and a DVD player.

At The Horizon Hill Top Villa you will find barbecue facilities, a bar and a snack bar. Other facilities offered at the property include water sports facilities and laundry facilities. An array of activities can be enjoyed on site or in the surroundings, including cycling and fishing. The property offers free parking.

The Galle Light House, Galle Fort and Dutch Church Galle are located with 5 km from the property. The Bandaranaike International Airport is 160 km away.","['Top location: Highly rated by recent guests (8.4)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Top location: Highly rated by recent guests (8.4)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental', 'Free parking available at the hotel']","['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Spa and wellness centre', 'Free parking', 'Restaurant', 'Air conditioning', 'Tea/coffee maker in all rooms', 'Bar', 'Breakfast', 'Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Spa and wellness centre', 'Free parking', 'Restaurant', 'Air conditioning', 'Tea/coffee maker in all rooms', 'Bar', 'Breakfast']","['Toilet paper', 'Towels', 'Towels/sheets (extra fee)', 'Bath or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower']","['Garden view', 'View']","['Picnic area', 'Outdoor furniture', 'BBQ facilities', 'Balcony', 'Garden']",['Electric kettle'],"['Drying rack for clothing', 'Clothes rack']","['Water sport facilities on site', 'Snorkelling', 'Diving', 'Cycling', 'Windsurfing', 'Fishing']","['Fruits', 'Wine/champagne', 'Snack bar', 'Breakfast in the room', 'Bar', 'Restaurant', 'Tea/Coffee maker']",WiFi is available in all areas and is free of charge.,Free public parking is possible on site (reservation is not needed).,"['Shared lounge/TV area', 'Car hire', 'Laundry', 'Babysitting/child services', 'Airport shuttle', 'Room service']",['Safety deposit box'],"['Air conditioning', 'Mosquito net', 'Soundproofing', 'Soundproof rooms']","{'type': 'Outdoor swimming pool', 'details': ['Open all year', 'All ages welcome'], 'free': True}",,['English']
https://www.booking.com/hotel/lk/camellia-unawatuna.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-03-13&checkout=2026-03-14&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=1357562904_409034021_1_0_0&highlighted_blocks=1357562904_409034021_1_0_0&matching_block_id=1357562904_409034021_1_0_0&sr_pri_blocks=1357562904_409034021_1_0_0__1263&from=searchresults,Camellia Unawatuna,0,9.6,50.0,Exceptional,"No 26 Heenatigala Rd, 80600 Unawatuna, Sri Lanka
Excellent location — rated 9.5/10!(score from 50 reviews)
Real guests • Real stays • Real opinions","{'lat': 6.0216328, 'lng': 80.2486474}",9.4,"Comfortable Accommodation: Camellia Unawatuna in Unawatuna offers comfortable rooms with air-conditioning and balconies. Free WiFi is available throughout the property.

Convenient Facilities: Guests can enjoy free on-site private parking, room service, and a relaxing environment. English is spoken at reception.

Prime Location: Located 9 km from Koggala Airport, the hotel is near Jungle Beach (1.5 km), Unawatuna Railway Station (a few steps), and Yatagala Temple (1.9 km). Scuba diving is available in the surroundings.","['Top location: Highly rated by recent guests (9.5)', 'Free private parking available at the hotel', 'Free private parking available at the hotel']","['Free WiFi', 'Free parking', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Free parking', 'Non-smoking rooms', 'Room service']",,,,,,,,WiFi is available in the rooms and is free of charge.,Free private parking is possible on site (reservation is not needed).,['Room service'],,"['Non-smoking throughout', 'Non-smoking rooms']",,,['English']
https://www.booking.com/hotel/lk/crazy-jungle.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGyIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi3rMsGwAIB0gIkMWY2OWQ1Y2EtZDg1YS00OTAzLTk5ODYtN2RlYWI4MjIxYzEw2AIB4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2026-03-27&checkout=2026-03-28&dest_id=-2238370&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=eebfa69081965365082954cecdb4bc88&srepoch=1768627172&all_sr_blocks=157566513_407582872_0_42_0&highlighted_blocks=157566513_407582872_0_42_0&matching_block_id=157566513_407582872_0_42_0&sr_pri_blocks=157566513_407582872_0_42_0__4400&from=searchresults,Tiny Royal Palace,0,9.1,184.0,Superb,"Gedara Watta, Thalpe North, 80600 Unawatuna, Sri Lanka
Excellent location — rated 9.1/10!(score from 184 reviews)
Real guests • Real stays • Real opinions","{'lat': 6.004911850830107, 'lng': 80.2616286277771}",9.3,"Elegant Accommodation: Tiny Royal Palace in Unawatuna offers a sun terrace, lush garden, and a year-round outdoor swimming pool. Guests enjoy free WiFi throughout the property.

Comfortable Amenities: The guest house features private check-in and check-out services, a paid shuttle, lounge, shared kitchen, daily housekeeping, outdoor seating area, and family rooms. Free on-site private parking is available.

Dining Experience: A continental and full English/Irish breakfast is served daily. Outdoor dining areas provide scenic views of the garden and pool.

Local Attractions: Dalawella Beach is a 7-minute walk away. Galle Fort and Dutch Church Galle are 8 km from the property. Koggala Airport is 6 km distant. Activities include hiking and scuba diving.","['Top location: Highly rated by recent guests (9.1)', ""Want a great night's sleep? This property was highly rated for its very comfy beds."", 'Top location: Highly rated by recent guests (9.1)', ""Want a great night's sleep? This property was highly rated for its very comfy beds."", 'Continental, Full English/Irish', 'Free private parking available on-site']","['Outdoor swimming pool', 'Fast free WiFi (64 Mbps)', 'Airport shuttle', 'Family rooms', 'Free parking', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Garden', 'Breakfast', 'Outdoor swimming pool', 'Fast free WiFi (64 Mbps)', 'Airport shuttle', 'Family rooms', 'Free parking', 'Non-smoking rooms', 'Terrace', 'Air conditioning', 'Garden', 'Breakfast']","['Toilet paper', 'Towels', 'Bath or shower', 'Private bathroom', 'Free toiletries', 'Shower']","['Landmark view', 'Mountain view', 'Garden view', 'View']","['Outdoor furniture', 'Outdoor dining area', 'Sun terrace', 'BBQ facilities', 'Patio', 'Terrace', 'Garden']","['Shared kitchen', 'Dining table', 'Kitchen', 'Refrigerator']","['Drying rack for clothing', 'Clothes rack']","['Snorkelling', 'Hiking']","['Kid meals', 'Minibar']",Fast free WiFi 64 Mbps. Suitable for streaming 4K content and making video calls on multiple devices. Speed test carried out by the host.,Free private parking is possible on site (reservation is not needed).,"['Invoice provided', 'Private check-in/check-out']","['Key access', 'Safety deposit box']","['Shuttle service', 'Shared lounge/TV area', 'Designated smoking area', 'Air conditioning', 'Mosquito net', 'Wake-up service', 'Tile/marble floor', 'Private entrance', 'Packed lunches', 'Fan', 'Family rooms', 'Ironing facilities', 'Airport shuttle', 'Non-smoking rooms']","{'type': 'Outdoor swimming pool', 'details': ['Open all year', 'All ages welcome'], 'free': True}",,['English']
